15161,149.0219326,129.9800411,0.427514597
15454,150.2028507,43.68254501,11.01022158
15154,150.4338172,125.974841,-0.011408709
15167,150.4338178,125.9738285,-0.011937413
15403,151.329498,161.2652815,11.04319561
SG90,152.3910128,70.47228595,-1.807346626
G90,152.4302868,130.4909511,-1.778886198
S90,152.4320877,61.82369416,-1.863429478
N90,152.6843268,139.0792893,-1.893391609
15148,152.885764,140.5282129,-0.308128774
15400,153.1253904,142.2917263,11.84895474
15455,153.9008666,43.65100307,11.01448556
15241,154.1639357,60.49906333,-0.311397848
T1044,154.5338156,126.2270506,-0.895929416
T1118,154.5381678,73.82725746,-0.781653141
FR48P.1,154.6644562,126.2641548,-0.007589982
15249,154.6652276,70.03424007,0.422603928
FR48L.43,155.1676354,100.0277542,-0.013795375
FR48L.42,155.1838055,112.5888311,-0.019236149
FR48L.44,155.1991843,87.37793331,-0.029314353
FR48L.45,155.3879585,74.31947703,-0.015954618
15155,155.4190907,130.1204373,0.228184727
16021,155.4454919,60.48852113,-0.776410105
15402,155.46496,161.2535769,11.02643733
FR48L.41,155.4673642,125.6970766,-0.01331169
FR48CL.2,155.6585342,100.0028675,-0.012671842
FR48S.3,155.6636023,73.8184152,-0.017877157
15155-A,155.9842906,125.9437603,-0.015437201
15401,156.269081,142.2865553,11.81314002
16020,156.3917313,73.85017598,-0.018366455
15147,156.4993993,140.5294094,-0.266357025
15452,156.7682196,43.64775598,11.0028584
SG95,157.3946631,70.46886881,-1.810559173
G95,157.430119,130.4884022,-1.812243884
N95,157.6974255,139.090194,-1.901144618
15252,157.9921948,60.49067751,-0.556043245
S95,158.0419956,63.96458159,-1.842465654
15391,159.1284988,161.259422,11.01401879
R8,159.4626805,69.95230246,23.44554528
R9,159.590754,69.95255702,23.45381344
15456,159.7707431,43.65708189,10.98990571
16022,159.7828332,60.49028055,-0.416799795
T1119,160.3065687,73.75674335,-0.77645864
15250,160.3120797,70.01944448,0.413001302
15145,160.3276158,129.9905288,0.429389596
T1043,160.3547449,126.2493734,-0.866944516
T2005,162.004052,131.212985,13.86037227
T2004,162.0321202,131.2124788,13.73077586
SG100,162.3891986,70.46834244,-1.802524534
R2,162.3917946,69.96140355,13.35661074
S100,162.3970832,64.16951251,-1.841339422
N100,162.5401126,139.1334249,-1.898112647
15253,162.886154,60.49172005,-0.312268832
15142,162.9209722,140.5151275,-0.315101206
T2009,163.0059517,69.84729341,15.14421448
T2011,163.064203,69.95671308,19.66305617
15146,163.163622,125.9396813,-0.006057815
R1,163.2834335,69.96194666,13.41180391
15457,163.3293018,43.69294255,10.98760087
T2010,163.3340506,69.84789094,15.14401957
T2012,163.3802592,69.95625251,19.67760143
15390,163.541234,161.2591136,10.99836871
T1042,165.8987848,126.1813573,-0.911743597
T1120,165.9067259,73.71535551,-0.831702377
15251,165.9650157,70.02058662,0.423081102
15144,165.977268,129.9969287,0.406172074
8047,165.9953925,130.0152086,33.06411635
15141,166.0415215,140.5123645,-0.379116603
15399,166.4735671,141.8554895,12.31988355
16029,166.4832251,141.7736782,12.25275111
16028,166.4849088,141.5113317,12.23685914
15458,166.8440844,43.6665488,10.97055812
15374,167.1844439,141.6504706,12.24140105
15398,167.2022924,141.8590711,12.31595383
15373,167.2648037,141.4231314,12.23962592
15375,167.2727422,141.852992,12.22837781
S105,167.3140765,64.28415979,-1.835356735
SG105,167.3932057,70.46019255,-1.805020853
G105,167.4373987,130.4884163,-1.826990996
N105,169.0024003,139.1578982,-1.884705884
15432,169.1712354,59.16507193,12.2746697
15430,169.1967204,59.59899995,12.31159019
15431,169.2668542,59.3843671,12.28645158
15254,169.380478,60.4877894,-0.2976484
15140,169.5616684,140.5094017,-0.360321046
15459,169.6858826,43.66514615,10.94865955
15389,170.1881415,161.2446001,10.97218451
15135,171.1754081,125.8896912,-0.008519888
15256,171.6121525,70.0196359,0.422460646
15143,171.6232386,129.9964438,0.406854872
8046,171.6283049,130.0036952,33.08433991
T1121,171.7506535,73.53629143,-1.811770257
15460,172.0427406,43.67225628,10.94066096
R12,172.0705415,56.59837604,12.73751472
17012,172.072083,56.54740566,12.73629914
R13,172.0748283,56.65872217,12.7400163
17013,172.0847019,57.2397861,12.71692592
S110,172.3685171,64.64117237,-1.756420326
SG110,172.3834815,70.45619845,-1.803629132
G110,172.4447162,130.485582,-1.810175636
15255,172.886219,60.47980829,-0.313728725
N110,173.23196,139.1182573,-1.87161577
15139,173.8283662,140.5062374,-0.145000137
8045,174.0021771,129.9669307,34.07700318
15388,174.1061741,161.2625471,10.95768457
15257,177.253685,70.02872401,0.420815526
15132,177.2747731,129.9777607,0.418409868
T1122,177.2941153,73.77546069,-0.829080149
8044,177.2971577,130.0175399,33.06456739
SG115,177.3860936,70.45870436,-1.801764143
T1041,177.3898254,126.1207828,-0.954462013
G115,177.4377482,130.4887698,-1.811050014
N115,177.6894634,139.136576,-1.858261192
S115,177.7669822,63.9841409,-1.841199271
15387,177.9390509,161.267597,10.94177902
15138,178.0025517,140.5029762,-0.181414687
15261,178.3313855,60.47258888,-0.163114938
N120-A,179.9983758,139.150548,-1.851015307
15134,180.3029634,125.9548796,-0.018101037
15435,180.3709211,59.15432021,12.33365304
15433,180.3734041,59.53207416,12.32154976
15396,180.4109758,141.8590052,12.27656115
15397,180.4118863,141.4849491,12.2593652
15434,180.4366624,59.35547101,12.26073455
15395,180.4660252,141.8749259,12.3228966
15128,180.872204,140.5056179,-0.231275226
15371,181.2313485,141.694201,12.24643588
15394,181.2384518,141.873793,12.32547226
15372,181.2946631,141.8624392,12.30323033
15370,181.3037474,141.4869382,12.25288989
15260,181.4855681,60.4659361,-0.314621799
15386,181.6641895,161.2408475,10.92690729
SG120,182.3808164,70.45116724,-1.796251127
G120,182.4399151,130.4835744,-1.802589846
T1040,182.7079617,126.1670209,-0.852988968
T1123,182.8622757,73.80388751,-0.842615286
15258,182.9068832,70.02742437,0.417779721
FR53P.1,182.9131383,126.2142943,-0.013132852
15131,182.9245861,129.9769942,0.423642592
15127,182.9330451,140.5007705,-0.318971678
8043,182.935706,130.0269746,33.06847578
S120,183.0549095,64.16865207,-1.828162185
FR53L.40,183.6500605,74.31392169,-0.025130263
FR53L.36,183.6945946,125.6869844,-0.022157025
FR53L.37,183.7180074,112.6144337,-0.041127112
FR53L.39,183.7450327,87.37251858,-0.038362486
FR53S.3,183.9028259,73.76131343,-0.02365245
16019,183.9035227,73.76221857,-0.02265488
FR53L.38,183.9078919,99.99786846,-0.028995579
FR53CL.2,183.9090268,99.99826903,-0.029199473
15133,184.1923723,125.9264589,-0.026304633
16018,184.628813,60.45397524,-0.540539583
15385,185.5935996,161.2462847,10.91346436
N125,186.3215016,136.5910255,-1.811546654
15259,187.3667405,60.46667245,-0.22395279
SG125,187.3892482,70.4542429,-1.791558682
S125,187.4194584,61.86694704,-1.858303678
G125,187.4444647,130.4898577,-1.798896163
15126,187.5299992,140.4981601,-0.237067832
15130,188.5758533,129.9767675,0.421243069
8042,188.5933307,130.0155051,33.07188573
T1124,188.6636621,73.78889226,-0.854986702
T1039,188.6764843,126.1838892,-0.848228055
15384,189.8185263,161.2340476,10.89765758
15137,189.8605,60.45229502,-0.558739505
15125,191.8706233,140.4922177,0.166440582
N130,191.8952348,137.014913,-1.764143705
15383,193.7695416,161.2379299,10.89324426
S130,193.8373053,62.2627787,-1.770419806
15129,194.2158287,129.9689681,0.429857607
8041,194.2437663,130.0150753,33.06276399
15120,194.5211565,125.9406532,-0.025895372
15124,196.5568473,140.4935862,-0.232980269
15136,197.1874164,60.46690514,-0.315984485
15382,197.7664869,161.2465328,10.87958026
N135,198.1949724,136.9979214,-1.769552261
15118,199.8668866,129.9748741,0.417111868
8040-X,199.8853517,130.0212605,33.05081439
8040,199.8904777,130.0189081,33.055347
T1038,199.9925182,126.1943019,-0.861851008
15393,200.83935,141.8809294,12.05161574
15392,200.9236758,141.5906785,12.12621019
15123,201.5237011,140.4930541,-0.323305118
15376,201.5697332,141.6387614,12.13390388
15377,201.6486772,141.8825656,12.09253593
N140-A,202.1546206,136.8179598,-1.7683819
N140-XX,202.1549986,136.8188674,-1.768325821
N140,202.1554858,136.8181081,-1.753539086
15381,202.2667616,161.2468057,10.86146442
G140,202.4304537,130.4773572,-1.807459307
15119,202.7068268,125.9212775,-0.027235028
8039,204.0432446,129.9637738,34.06775726
15117,205.5212704,129.9722282,0.418504351
T1037,205.5408348,126.1756357,-0.849643341
8038,205.5454268,130.0193131,33.0775265
15380,206.2558588,161.2633678,10.85319182
G145,207.4289106,130.4764477,-1.801010208
N145-A,207.5343055,137.0314381,-1.817402471
N145,207.5353979,137.031998,-1.801828405
8037,207.5532578,129.9632207,34.06506487
15121,208.1620586,125.9242183,-0.031339287
15122,208.9785212,140.4847898,-0.102092659
15379,210.4146794,161.2356825,10.83392304
T1036,211.0017233,126.5112248,-0.883874557
8036,211.1437286,130.0265778,33.06280024
15116,211.1748367,129.965573,0.420939647
G150,212.4354965,130.4725566,-1.795295064
N150,212.6675339,136.9683757,-1.827431136
15110,212.8879778,140.4810614,-0.221474298
15103,213.2803618,125.9262655,-0.032370245
15378,214.7460319,161.244716,10.82495131
T1035,216.6963667,126.1790867,-0.873406764
15113,216.820512,129.9675421,0.406965741
8035,216.9204624,130.0267418,33.05569552
8035-X,216.9251307,130.0308841,33.05184802
G155,217.4329521,130.4604271,-1.792862596
15366,218.8500115,161.2445566,10.80562586
N155,219.1400499,136.923456,-1.821152751
15104,219.3243632,125.9206747,-0.02504316
15109,219.7794909,140.4847907,-0.254864584
15367,220.4592031,141.4764305,12.16830765
15369,220.4634541,141.8494893,12.17180346
15368,220.5162162,141.6078481,12.12032147
15310,221.2598295,141.7429487,12.11968903
15311,221.308459,141.8510947,12.1877582
15309A,221.3175036,141.8551781,11.8536216
15309,221.3423243,141.4673126,12.099557
15309B,221.6236777,142.2397782,11.42194192
15108,221.674083,140.4806732,-0.327517128
G160,222.4309408,130.4663119,-1.794900093
FR60P.1,222.451833,126.2334971,-0.017812962
15112,222.4651501,129.9629703,0.403801789
8034,222.4661195,130.0253143,33.08350729
N160,222.4834209,136.9191858,-1.824515678
T1034,222.5764886,126.1680456,-0.85064371
15365,223.0752641,161.231568,10.79111354
FR60L.35,223.1683394,74.30287656,-0.031684797
FR60L.34,223.2517245,87.39445697,-0.042758684
FR60L.31,223.2561533,125.6872606,-0.025292034
FR60L.32,223.2620463,112.6167659,-0.041720618
16015,223.4159247,60.43745006,-1.070586031
FR60S.3,223.4413543,73.34539889,0.003852794
FR60L.33,223.4712116,99.99938517,-0.032261907
FR60CL.2,223.4718433,99.99916216,-0.032564026
15105,223.791013,125.9110139,-0.023881163
16016,223.8525061,73.87893604,-0.03836612
15107,225.591177,140.4795622,-0.090256787
N165,226.0240215,136.9134848,-1.825970404
15364,226.9853866,161.2307395,10.77272031
G165,227.4253474,130.4651842,-1.794872528
16017,227.8299839,60.44590765,-1.081370449
8033,228.088834,130.0220256,33.08859615
15111,228.1134103,129.9757192,0.392141669
T1033,228.1302874,126.5432136,-0.839901221
15106,230.3758805,140.4760608,-0.266622964
15096,230.6126529,125.9435604,-0.015884816
15363,231.0128322,161.2336938,10.75867193
G170,232.4279172,130.4752368,-1.789909016
N170,232.5549958,139.3429791,-1.83471752
15095,233.0256154,140.4697438,-0.329918648
8032,233.6709463,130.0207508,33.06216296
15102,233.7554681,129.960996,0.4090709
T1032,233.8957271,126.5713526,-0.827739325
8031,234.820251,129.9792039,34.07538035
15362,235.2967095,161.2297536,10.74075519
15097,236.200425,125.9457776,-0.021842761
15094,236.2181765,140.4589936,-0.081193756
15309C,237.1977772,143.2782648,11.76757987
G175,237.3932274,130.4618658,-1.796660842
N175,238.5602351,139.3295324,-1.847962219
T1031,239.1780084,126.5003134,-0.878823185
8030,239.337846,130.0204433,33.06404976
15101,239.4038305,129.9727857,0.417341338
15093,239.5421035,140.45627,0.01477079
15361,240.1763402,161.2250821,10.72653253
15098,241.5980552,125.9465272,-0.026687447
N180,241.7009928,137.2466733,-1.785970917
G180,242.38811,130.4648289,-1.784985045
15092,243.0125372,140.4537661,-0.33225916
15360,244.2147411,161.2124891,10.71233564
T1030,244.9477442,126.5004228,-0.902788441
8029,244.9618969,130.0161016,33.07759065
15100,245.0525817,129.9845985,0.412848751
G185,247.3784497,130.4634114,-1.817089239
N185,247.6659344,139.3159214,-1.861469861
15083,247.6997773,125.9481075,-0.02300677
15359,249.1325264,161.1985615,10.69060478
15091,249.9786403,140.4593595,-0.266551824
15099,250.7170768,129.9903063,0.393175745
T1029,250.7904501,126.1636056,-0.906601783
8028,250.8222772,130.0179789,33.09318164
G190,252.3878914,130.4631738,-1.821652963
N190,253.0521897,139.3648476,-1.832174954
15082,253.3596131,125.9459304,-0.02480432
15358,253.6008908,161.184853,10.68106108
15086,256.3686249,129.9914785,0.406509058
8027,256.3713696,130.0244661,33.07324196
15306,256.4076041,141.426983,11.99759272
15308,256.4078298,141.8018253,11.99717312
T1028,256.4514606,126.2028139,-0.872190462
15307,256.4792164,141.679095,11.98004424
15309D,257.0237868,145.4293312,10.83630895
N195,257.1034092,137.1885278,-1.832161478
15299,257.2236431,141.6060764,11.97324373
15305,257.2960031,141.8086529,11.98916916
15298,257.3042108,141.4330904,11.92667603
G195,257.3842943,130.4576619,-1.815348719
15115,257.6250583,59.22201406,-0.501062104
15357,257.6523811,161.164671,10.66781123
15081,258.9989118,125.9471966,-0.025515497
15087,259.9679733,140.892838,-0.321602528
15114,259.9722337,59.98825488,-0.017074835
15080,260.2058075,125.9471573,-0.030540342
FR67UTS1,261.0076709,73.68979922,-0.015618228
FR67CL3,261.0128262,100.0099447,-0.028810791
FR67L4,261.1134845,87.41575761,-0.027419153
FR67L2,261.1148348,112.6311225,-0.024190662
FR67L5,261.135788,74.30764862,-0.018112113
FR67L1,261.1417272,125.7026386,-0.028860525
T1027,261.9016925,126.2000591,-0.919060241
FR67P,262.0100332,126.2215502,-0.028148784
15085,262.0138721,129.9655951,0.415230237
8026,262.1227692,130.0332564,33.10207747
15088,262.2300512,140.8812327,-0.258165919
15356,262.3664571,161.1510936,10.64973741
G200,262.3761687,130.4684544,-1.808129666
N200,262.6253241,136.895379,-1.824375898
15079,263.7887617,125.8328572,-0.031760932
15355,265.9008425,161.1714138,10.63790195
15089,267.2448711,140.8833803,-0.260071301
G205,267.378341,130.4626389,-1.814719767
T1026,267.4746381,126.1797066,-0.859542068
N205,267.5081679,137.3025601,-1.83073635
8025,267.6439881,130.0284189,33.07840361
15084,267.6618903,129.9708979,0.393345842
15354,269.4203008,161.1905235,10.62586916
15078,270.1672029,125.9046131,-0.034876026
N120,270.6148413,139.3410776,-1.826944959
N210,270.6186608,139.341199,-1.825841466
15090,272.1895989,140.8553114,-0.34000551
G210,272.3769297,130.4587395,-1.805326108
15077-X,273.3032781,129.9719096,0.387810986
15077,273.3105417,129.9695018,0.388352473
T1025,273.3269776,126.1878145,-0.904740279
8024,273.4334303,130.0277397,33.10367798
15353,273.7227952,161.1869889,10.60817336
N215,275.480732,138.3492083,-1.843201729
15075,275.4995472,140.430307,-0.025154001
15069,275.5631601,125.8612765,-0.033502733
G215,277.3830759,130.4657003,-1.793692166
15352,277.721143,161.1891703,10.59445115
T1024,278.7739109,126.5356041,-0.88194754
15076,278.9656057,129.9715938,0.390793609
8023,279.0784465,130.0251777,33.08719167
15068,281.3974122,125.9390489,-0.034539618
15351,282.2545148,161.1918259,10.58427351
N220,282.6078535,138.2722258,-1.852988104
15070,282.644492,140.4188801,0.176258752
15347,282.8019685,147.3049095,12.31438632
15071,284.6168999,129.991423,0.357712806
8022,284.6188825,130.0244972,33.07778449
T1023,284.6935046,126.146556,-0.881797206
15346,286.271975,161.1991739,10.57089677
15074,287.0807845,140.4124375,0.334959111
15072,287.0858649,60.42616554,-0.497339999
15302,287.1449905,141.4002216,11.89434999
15304,287.2207431,141.5386151,11.91262825
15303,287.221678,141.7077409,11.89471882
15058,287.343235,125.8968531,-0.033209433
G225,287.3776133,130.4667166,-1.823354711
15062,287.8175329,140.4144655,-0.181453668
15349,287.9648504,141.5385683,11.88441954
15350,288.0300678,141.7799696,11.93624152
15348,288.0334174,141.4018693,11.92823183
N225,289.187677,139.3394666,-1.849414008
15345,289.9173666,161.1761112,10.55877627
T1022,290.1467814,126.1408254,-0.835231097
15059,290.2663362,129.9742624,0.400409214
8021,290.3747536,130.0241849,33.08673494
15063,291.1259563,140.4139183,-0.195779745
G230,292.3681665,130.4789411,-1.82089119
15057,292.5820814,125.9208576,-0.033192975
N230,293.3496848,139.3486454,-1.850183523
8020,293.7748457,129.972797,34.08003789
15344,293.7856945,161.189739,10.54581193
8019,295.9010994,130.0144435,33.08830157
15060,295.9117728,129.9672738,0.394764536
T1021,295.9527077,126.1567458,-0.86368538
15073,296.1209758,60.42828687,-0.587610319
15064,297.0212006,140.3947357,-0.212411605
G235,297.3683946,130.4658918,-1.819197789
N235,297.7500432,139.3362869,-1.857770718
15343,297.8231405,161.1810347,10.53066388
15056,298.283264,125.8630323,-0.02589042
T1020,301.289393,126.5334841,-0.915155254
15061,301.562774,129.9758901,0.387339742
FR74P.1,301.5681963,126.529577,-0.002836233
8018,301.5682975,130.0169671,33.07127935
15065,301.6122204,140.3946031,-0.325504411
FR74L.21,301.7628782,125.6996205,-0.029057024
FR74L.22,301.7877986,112.6297248,-0.036847161
FR74L.23,301.8244819,99.96336011,-0.033248359
N240,301.8318105,139.3336509,-1.843469195
15342,301.9488428,161.1999616,10.5163296
FR74L.25,301.9827844,74.34419997,-0.020091152
FR74L.24,302.0299348,87.38520618,-0.034342766
16013,302.3579326,60.43715195,-0.20343412
15067,302.5464939,125.9035631,-0.028576376
FR74S.3,302.5483849,73.39860383,0.012639074
16014,302.5486675,73.39588909,0.012338582
FR74CL.2,302.563264,99.99483698,-0.032082695
15045,304.480057,125.9036318,-0.026094895
15066,306.9445788,140.3863318,-0.074482396
T1019,307.1616486,126.1696022,-0.833952593
15055,307.2099835,129.9784875,0.40600441
8017,307.2210216,130.0235329,33.08750868
G245,307.4145104,130.4440363,-1.82054597
15051,307.7482275,140.3897862,-0.211857709
15341,307.965761,161.1898763,10.4979285
8016,308.7001692,129.9805651,34.10630032
15297,309.1488851,141.7606911,11.80582977
15295,309.1558143,141.3829111,11.83989191
15296,309.2293604,141.4951226,11.78068019
N245,309.3273247,139.2288394,-1.857306762
15333,309.9711332,141.5619739,11.79016216
15332,310.0438729,141.3848682,11.85236153
15334,310.0481906,141.760263,11.8036818
G250,312.4073641,130.4454154,-1.809984603
15340,312.5424891,161.1781424,10.47915825
8015,312.7481924,130.0224205,33.08161641
N250,312.7698522,139.2444224,-1.854469842
15054-X,312.8559162,129.97689,0.38693161
15054,312.8615397,129.9786165,0.388341597
